,minimum volatility monthly,maximum sharpe ratio monthly,minimum volatility yearly,maximum sharpe ratio yearly
2013-07-25,0.5222210567913075,0.8303865493488312,0.24800372773742585,0.557554340526579
2013-07-26,0.5261084634990711,0.8451301139278411,0.2491506857032766,0.5763182478103619
2013-07-29,0.5275959444866201,0.830294402013779,0.24844429925155542,0.558347510749815
2013-07-30,0.525386668855669,0.832664970247269,0.2452735186843864,0.5747994078598004
2013-07-31,0.5329428840160386,0.8232212683811191,0.252337666484832,0.5615497562675458
2013-08-01,0.547290849843981,0.864155889547348,0.2658958670501701,0.5948630784072855
2013-08-02,0.5475675704269432,0.876159181655884,0.2705435534896843,0.6008707135925271
2013-08-05,0.5449136956348442,0.872577692369461,0.26718532440948417,0.5971960201721171
2013-08-06,0.5447028433284782,0.8441733213443756,0.26502353934478684,0.5621264057311992
2013-08-07,0.5390701331634546,0.8227317014751434,0.26175549270248344,0.5406648658676128
2013-08-08,0.5419923218517326,0.8383051623477937,0.262093960979461,0.5470137666664103
2013-08-09,0.5361732246322655,0.8353487567405702,0.25922636436843804,0.5428346012649516
2013-08-12,0.5335974070568108,0.8233111208534241,0.25934524221038746,0.5298139879951458
2013-08-13,0.5390379734554316,0.8294504257240294,0.26856964071273737,0.5337710309486372
2013-08-14,0.5208134700012232,0.8228972440605162,0.2514476176147453,0.5199045395812971
2013-08-15,0.4970154466133143,0.8008964240951537,0.23116935041809006,0.4999748290901167
2013-08-16,0.48470170948410307,0.8085634844284058,0.22737563531494076,0.5045256127662643
2013-08-19,0.48815225777054083,0.7958700804424286,0.22440801797485288,0.493278051948546
2013-08-20,0.48790130481338756,0.8137790483112335,0.22949520552825842,0.5116035168457014
2013-08-21,0.47780387520790346,0.8085214702033996,0.22073820770263586,0.5103903151206952
2013-08-22,0.4839191299400354,0.8320701202392577,0.2268425195236199,0.5230500211067182
2013-08-23,0.49667341432762413,0.8412502188777924,0.23303478978729197,0.5206719981422407
2013-08-26,0.48161076315307905,0.8456764643001558,0.22322314672470034,0.5284505886573774
2013-08-27,0.4665887683029204,0.8068209503574371,0.20906079335784877,0.49048781868362257
2013-08-28,0.4612088169689208,0.8209491401004789,0.2079914401206966,0.5110290195465073
2013-08-29,0.46180378960228263,0.8321497866954801,0.21240664411163301,0.5222183826408369
2013-08-30,0.46196445395851415,0.8206550587673183,0.2127025010299679,0.5047131530075055
2013-09-03,0.46101044166946736,0.8385417063083651,0.21452259579849198,0.5238506698341354
2013-09-04,0.47387124614525167,0.851892939790726,0.22249169256973222,0.5398610441131575
2013-09-05,0.4732571786041291,0.86238032034111,0.2263660736083981,0.5506904978332501
2013-09-06,0.46730368951988543,0.8417971675243376,0.22544477344512903,0.5439316087532022
2013-09-09,0.4786825585575136,0.86277119560051,0.2332640754699702,0.5785392681503276
2013-09-10,0.495086288793567,0.8980731761379244,0.23923368713760307,0.6081519673881512
2013-09-11,0.5098320324192078,0.9076645208034517,0.24687850008773737,0.6117533761329634
2013-09-12,0.5106130063095125,0.8937111097393038,0.243530554264068,0.6017306660652144
2013-09-13,0.5147838559932743,0.9094792768535618,0.24793638103103577,0.625416605888365
2013-09-16,0.528374037435535,0.9189885670909888,0.25938712364578187,0.6346549868621807
2013-09-17,0.5362879445323978,0.9310289447040563,0.261708752086639,0.6414745184059123
2013-09-18,0.5505069520568884,0.9571530783748634,0.27631000774764947,0.6712091824188213
2013-09-19,0.5543972303638496,0.9721233906917581,0.27406805943679746,0.6653226641464212
2013-09-20,0.5466782975158728,0.9670859956531532,0.267319453105926,0.6468570046386697
2013-09-23,0.5413289410152473,0.9521317769565594,0.2617043719520564,0.6332880451240515
2013-09-24,0.5410099204788243,0.9655099126224524,0.25699028484725894,0.6438552533149697
2013-09-25,0.5394085420341528,0.9615550414714824,0.2512466674842828,0.63659375148773
2013-09-26,0.5496322599449195,0.981218380170823,0.2417220392341608,0.6570699978866557
2013-09-27,0.5488697129344979,0.9855952809734356,0.23247830147170956,0.6657824285316445
2013-09-30,0.541133884325985,0.9877600949687966,0.2247788559684747,0.6706766723022439
2013-10-01,0.5570084355068243,1.0065374077358253,0.23058315857314993,0.6970318482933022
2013-10-02,0.5500223371753727,1.0033455915813452,0.2263814057846063,0.690558785831449
2013-10-03,0.535826350131992,0.9732786803607949,0.2118030523300165,0.6683771880798317
2013-10-04,0.5523554454898869,0.9977202175426492,0.2174490692558282,0.6807420146369914
2013-10-07,0.5400823687686955,0.9802938944911965,0.2102715710411065,0.6574849906349161
2013-10-08,0.528849520650867,0.9100456331081401,0.206413892391204,0.6029146899986246
2013-10-09,0.5269926489391361,0.8918635890979778,0.20727607365035916,0.5876441564025858
2013-10-10,0.5635300227642093,0.9513592541942606,0.23443730900192183,0.6258345016593914
2013-10-11,0.571846089174274,0.955336428106309,0.23531599818801818,0.6329149465980506
