,ALXN,CMG,DLTR,DPZ,APTV,FBHS,FLT,REGN,ULTA,AZO,BIIB,FANG,ORLY,PRGO,PSX,ABBV,CDW,CHTR,LB,NCLH,TDG,AVGO,EXR,HD,HRL,KR,MKTX,STZ,ALK,HII,NFLX,PAYC,UNH,ABMD,ANET,BA,FB,FTV,LW,NOC,CHD,KEYS,LLY,NOW,SBUX,DXCM,POOL,TSLA
2015-08-24,0.0,0.03232655416718006,0.015358181054034957,0.21420431418748848,0.0,0.0,0.07661451776080556,0.06789434383697573,0.0,0.013871682029247425,0.0,0.0,0.016902638859536908,0.0,0.0,0.07529728397048797,0.3079328604375921,0.016824919858399786,0.010291654747937045,0.10861805964347708,0.043108314576256815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25,0.0,0.031866373131313366,0.015218040119117482,0.22065275826409586,0.0,0.0,0.075103700020584,0.06703369295154182,0.0,0.013907874827568117,0.0,0.0,0.01686266933179304,0.0,0.0,0.07192495049921972,0.3085672504978906,0.016776157743505823,0.010248086890637656,0.10815967544363538,0.042925360040511305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-26,0.0,0.03125859132426799,0.015507507009998384,0.2152898014302626,0.0,0.0,0.07463043140421408,0.069336698199381,0.0,0.013763466260121161,0.0,0.0,0.01676966055091024,0.0,0.0,0.07210687756703227,0.31273029514365563,0.01676703681614363,0.010321344958077006,0.10819912796333939,0.04259291437385468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-27,0.0,0.03158321661500105,0.015139303930170326,0.21467050785696312,0.0,0.0,0.07533323862162927,0.06849734021961044,0.0,0.013887976596714743,0.0,0.0,0.01675984699196487,0.0,0.0,0.07243735568425759,0.3123205329880191,0.01686211804126673,0.010329317304620795,0.10807057657722607,0.04339458713025795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,0.0,0.03134184252932152,0.015136129519229609,0.2160087133916784,0.0,0.0,0.0754411340085554,0.068370919491825,0.0,0.013926789339237773,0.0,0.0,0.016633462875397433,0.0,0.0,0.07188331231061358,0.31148619376328684,0.01686619202590267,0.010438814921847311,0.10809496664416028,0.04365703922007401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-31,0.0,0.03132010926609557,0.015269908313587563,0.2142653441979868,0.0,0.0,0.07547391395247166,0.06640033363508172,0.0,0.013934073268521575,0.0,0.0,0.016819440525874634,0.0,0.0,0.07117509037910616,0.3144355162105757,0.017122015219669936,0.010628919185419933,0.10945639737766405,0.04297369115574505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,0.0,0.0320867696826443,0.014354454608704508,0.216184434992355,0.0,0.0,0.07537008313057618,0.06607011235298144,0.0,0.014309362765185064,0.0,0.0,0.01669650630963387,0.0,0.0,0.07101584653549452,0.3127266284653584,0.017249443831158957,0.010933423536266943,0.10943209772925647,0.042824366542973814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-02,0.0,0.03234876634151414,0.013710724046174457,0.21550805993760244,0.0,0.0,0.07485570747911406,0.06795969383798582,0.0,0.014406565782937005,0.0,0.0,0.017010126845047525,0.0,0.0,0.07045301732074573,0.31085136022033044,0.017161418841558914,0.011002676830895198,0.11050169315973721,0.043495464929600394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-03,0.0,0.032212977777218425,0.013513084251971988,0.2142107787246071,0.0,0.0,0.07630190525394738,0.06623223116196328,0.0,0.014306091980346658,0.0,0.0,0.016791178059528487,0.0,0.0,0.07073814874792066,0.3127333936537153,0.01736686422901208,0.011392564511729942,0.11025066439834184,0.04321960720241991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-04,0.0,0.0322562276461704,0.013861490231253182,0.21693589071319314,0.0,0.0,0.07631145727454196,0.065732192676468,0.0,0.014200416706310235,0.0,0.0,0.016714030224939315,0.0,0.0,0.06930174737940474,0.31123790233354925,0.01754287125502798,0.011640899566005546,0.11049070892936963,0.04303681601538527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-08,0.0,0.03171201637317521,0.013524955595603686,0.21646583541332,0.0,0.0,0.07625977245082777,0.06891417662048198,0.0,0.014005308734388688,0.0,0.0,0.016407142104716294,0.0,0.0,0.06782697118832408,0.3130189367035546,0.017247342805941354,0.011533778298106787,0.10978986711945796,0.042581770260793066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-09,0.0,0.03130282688600553,0.013429620261490884,0.21599187219931165,0.0,0.0,0.0758953510794446,0.06731739506835296,0.0,0.013851760120142931,0.0,0.0,0.01654580229084394,0.0,0.0,0.06671663696249167,0.31548191736143594,0.017222760950717134,0.011335631848617293,0.11208697425127155,0.04210549743473196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-10,0.0,0.03141069834369299,0.013024004898199267,0.21493175380201923,0.0,0.0,0.0753838810045336,0.06763485891449104,0.0,0.013814355057461794,0.0,0.0,0.016641380502535448,0.0,0.0,0.06690227267823884,0.31738662752955055,0.01710737023354239,0.011424614881723853,0.11183257331151944,0.04179151956938518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-11,0.0,0.03129707183625224,0.0129503524211721,0.21756206652377785,0.0,0.0,0.07495944495288503,0.06710934920163471,0.0,0.01377685090625032,0.0,0.0,0.01676198713966388,0.0,0.0,0.06586827439977845,0.3163865417483237,0.016922924276326738,0.011381634592568662,0.11267601995732858,0.04164170461098703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-14,0.0,0.031242598023801266,0.01274947068816564,0.21799712567249713,0.0,0.0,0.07432697303096247,0.06696144490223407,0.0,0.01365321215332848,0.0,0.0,0.01667697249710486,0.0,0.0,0.06550242570567492,0.31650965729170905,0.016957025804211046,0.011376168089889895,0.11370000728469457,0.041640179037143385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-15,0.0,0.031097624848486747,0.012772320168200547,0.21840899522627505,0.0,0.0,0.07478843737678446,0.06742144434105543,0.0,0.013670065198514795,0.0,0.0,0.01682528946091967,0.0,0.0,0.06501378803629704,0.31657747801654745,0.017114309049695065,0.011195351447116468,0.11310643176292247,0.0413100783054387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-16,0.0,0.030901322789508995,0.013010137385116421,0.21725647292246858,0.0,0.0,0.07460961254750208,0.06712874093125608,0.0,0.013683545043778129,0.0,0.0,0.016975574492474072,0.0,0.0,0.06512582951359128,0.3174446833383542,0.01699569374709107,0.01126928601012329,0.11360466821228549,0.04129848699694061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-17,0.0,0.03090356448770158,0.013030749227240075,0.21912278467614474,0.0,0.0,0.07503737906809864,0.06835427555429116,0.0,0.013716453195861789,0.0,0.0,0.016850052373077826,0.0,0.0,0.06549657722119098,0.3132868049223803,0.01738687918868876,0.01119303015477846,0.11321871182648591,0.04170692265050033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-18,0.0,0.031086593621895725,0.0128926068998788,0.21883536964870845,0.0,0.0,0.07494038584912434,0.06875077926671133,0.0,0.013630259070390045,0.0,0.0,0.016670807659227897,0.0,0.0,0.0674478628325381,0.3120146006682581,0.017431522508227878,0.011250850292467378,0.11264320380624478,0.04170453052240745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-21,0.0,0.03128292544733663,0.013176733927818068,0.21842371914289513,0.0,0.0,0.0768224433508808,0.06639198679427354,0.0,0.013748629500520337,0.0,0.0,0.016770835748218738,0.0,0.0,0.06569096727895926,0.31117939646586246,0.017784966133150754,0.01132983496117048,0.11485884330685313,0.04183531457002261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-22,0.0,0.03140537347926673,0.013565908070000339,0.2202337855347101,0.0,0.0,0.07632705270272011,0.06714007812062209,0.0,0.013874943144928582,0.0,0.0,0.01680247987067951,0.0,0.0,0.06448808090551517,0.3124291284695103,0.017858508612198256,0.011386859154652072,0.11205106593254044,0.041726480148832144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-23,0.0,0.0314201063480973,0.013625348353237296,0.21914909990748,0.0,0.0,0.07586299478690327,0.06754489041711424,0.0,0.014139589258713985,0.0,0.0,0.016906571101230103,0.0,0.0,0.06376842394312586,0.3116884778843901,0.017567284784686613,0.011342770007129131,0.11508057665150798,0.041197745618306005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-24,0.0,0.031647561201858826,0.013605750153352844,0.21950298586705946,0.0,0.0,0.07429922573907176,0.06623132053348528,0.0,0.014255469282157042,0.0,0.0,0.017047212921959005,0.0,0.0,0.06330283618478687,0.31504808537581686,0.01710746140656541,0.011416212671081512,0.11459728402305348,0.0412269728698242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-25,0.0,0.03157381411370984,0.01375936570103952,0.22454650351504188,0.0,0.0,0.0746478898266324,0.062186792561366125,0.0,0.014372148084611529,0.0,0.0,0.017319365988573435,0.0,0.0,0.06230455358347308,0.31616994798620596,0.016959029945732285,0.01139852775224992,0.11301681880033287,0.04103441344085692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-28,0.0,0.03196106750790625,0.014076903578814958,0.22528995345569383,0.0,0.0,0.07417369590994388,0.06007272689812964,0.0,0.014553936384896327,0.0,0.0,0.017628187237225857,0.0,0.0,0.06126946395808512,0.3183679621108422,0.016603773733107327,0.011592381327247575,0.11179485088213588,0.04187293806489781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-29,0.0,0.03224737037710194,0.013684567472282527,0.22155686874660202,0.0,0.0,0.07341126617376244,0.0602790530315695,0.0,0.014551659277624106,0.0,0.0,0.01756367163503318,0.0,0.0,0.06211503815797064,0.3249877818603028,0.01627938285068143,0.011683885534328737,0.1099506613984458,0.04094052530459028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-30,0.0,0.03215855072949508,0.013510124584335157,0.22154263288888185,0.0,0.0,0.07048235873180826,0.06087905749582552,0.0,0.014258115640473102,0.0,0.0,0.017728339214250922,0.0,0.0,0.06280684688440076,0.32715034446512614,0.01678077100910632,0.011557155112063818,0.11021169926526862,0.04019992881228486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,0.0,0.032343542822412724,0.013667515139132346,0.2162347630530416,0.0,0.0,0.07064266689948291,0.061900731247197235,0.0,0.014503999823249717,0.0,0.0,0.017862167878199844,0.0,0.0,0.0636347490600158,0.3283347274251046,0.017344816369047833,0.011707869191497586,0.11028304215816762,0.04080537100999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-02,0.0,0.032157572176918565,0.013489821710187156,0.21814919798291868,0.0,0.0,0.07171621972118096,0.06233684641821094,0.0,0.014506960772231112,0.0,0.0,0.01778858324028123,0.0,0.0,0.06405894063508749,0.32309465912219765,0.017374581766785347,0.01186331870813319,0.11178756957023443,0.04094593103084382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-05,0.0,0.03178694264378737,0.013499731251527858,0.21751084176372007,0.0,0.0,0.07223390055847766,0.06055225794478183,0.0,0.014393465290183939,0.0,0.0,0.01762694833606948,0.0,0.0,0.06397564420140381,0.32701670970441027,0.01749740212156361,0.011769686052078406,0.11092624004381711,0.04049244079217303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-06,0.0,0.03152998719921855,0.013081086896833514,0.21802291893794382,0.0,0.0,0.07256675244042686,0.059585542078421504,0.0,0.014522087532830517,0.0,0.0,0.017818508605533186,0.0,0.0,0.06294933178583784,0.33159329115515934,0.017527867500468117,0.011856344717038352,0.10826107926268726,0.03995841121507717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-07,0.0,0.03141118889393529,0.01245336939157633,0.21666170161093481,0.0,0.0,0.0728304492575165,0.062108089513149736,0.0,0.0141626835507466,0.0,0.0,0.017441806534818978,0.0,0.0,0.06273062404126012,0.3331967440669681,0.017245803973478573,0.011862432373399267,0.10728805510109833,0.03988994673174832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-08,0.0,0.03228994305542745,0.012383642094005274,0.20740291288273802,0.0,0.0,0.07406482454710171,0.06327819172156685,0.0,0.014256032090550385,0.0,0.0,0.01769748011951071,0.0,0.0,0.06366916101036711,0.33539247417693757,0.01763499078894434,0.012182787108715464,0.10811548405122169,0.04090956748421805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-09,0.0,0.03189020329891922,0.012513845415415673,0.21083140517103394,0.0,0.0,0.07346631976426331,0.06427282918336481,0.0,0.014145798554442236,0.0,0.0,0.017531944960037724,0.0,0.0,0.06258886049217276,0.3333983017624579,0.017355318296679748,0.012038430342611142,0.10861958036178142,0.0406318065605724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-12,0.0,0.03217422774336251,0.012313370757854998,0.20985866596764827,0.0,0.0,0.07240791855162727,0.06644351197777744,0.0,0.014123142787020376,0.0,0.0,0.017566179009498313,0.0,0.0,0.062033572006933595,0.3320619035200935,0.01709595947634393,0.011964358626407207,0.11081524024598509,0.0404345927745654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-13,0.0,0.03237183327522597,0.012426355826294552,0.2105944859049404,0.0,0.0,0.07204106587276896,0.06424389089380611,0.0,0.014083382229019338,0.0,0.0,0.01722846838311808,0.0,0.0,0.060554994436281026,0.3361154952473517,0.017229872482288033,0.011960206469435995,0.11029186932280287,0.0401488445323338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-14,0.0,0.03142201408984973,0.01218368588582362,0.20985970643685692,0.0,0.0,0.0724559758149925,0.0652827769121595,0.0,0.014071395774484907,0.0,0.0,0.017174826888445727,0.0,0.0,0.061544143287902905,0.3399350185363295,0.017079875090402173,0.011982110498289887,0.10703654708724554,0.03925297431690903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-15,0.0,0.03110251692285791,0.012249304065543502,0.20916314504975797,0.0,0.0,0.07155393447372345,0.06541872713116523,0.0,0.013979901028615856,0.0,0.0,0.017160796253509202,0.0,0.0,0.06294311493180126,0.3357331223383225,0.017066446773297616,0.011851996300891197,0.11189924314427206,0.03917127416174196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16,0.0,0.030942524186645247,0.012333279047918732,0.20911556744126156,0.0,0.0,0.07153092444563627,0.06458476126951429,0.0,0.013974493983181723,0.0,0.0,0.017274863022177882,0.0,0.0,0.06315117321997796,0.3374367203111791,0.017136503708169645,0.01190504852405148,0.1106646228437576,0.03924559523580433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-19,0.0,0.030564598263796906,0.01232290136984433,0.20974276795118296,0.0,0.0,0.07164675281210672,0.06527468277757148,0.0,0.013960605654016769,0.0,0.0,0.01703733498775821,0.0,0.0,0.062321705138152064,0.33680005932253426,0.01693556844272968,0.01187005278366503,0.11176273271147927,0.039060984319892786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-20,0.0,0.030238642239746278,0.012472674787521584,0.20924313959125132,0.0,0.0,0.07160462125183314,0.06465246730903863,0.0,0.014102674649972903,0.0,0.0,0.017175263533871096,0.0,0.0,0.06130675408915582,0.33812221257037445,0.016997018365437943,0.011861524738171366,0.11231411373155302,0.03920434191100412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-21,0.0,0.02888486385763745,0.012661000627186334,0.20642685896391097,0.0,0.0,0.07196731298503715,0.06595629932000417,0.0,0.014267535916354072,0.0,0.0,0.01744977735531832,0.0,0.0,0.06094535937511518,0.3401166183451971,0.016261981339481014,0.012028098075419793,0.11252984710341903,0.03979103757451219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-22,0.0,0.02801748356282977,0.012666527353722637,0.20584977241000957,0.0,0.0,0.07229525807198797,0.06628618324858637,0.0,0.014468893168309823,0.0,0.0,0.017575832533595417,0.0,0.0,0.054235534733366314,0.3465695435647092,0.016417393703356268,0.01196646787356891,0.1129741036018971,0.03996901303242273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-23,0.0,0.02779006315990775,0.012140387733229771,0.20473707482736517,0.0,0.0,0.07286260426187068,0.06729238786720827,0.0,0.014383593131598699,0.0,0.0,0.017664510795196313,0.0,0.0,0.0561799638641732,0.3438490668102597,0.016729028819841594,0.011532005420815035,0.11468134935939511,0.039454744864228536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-26,0.0,0.028086724887093472,0.012306798047433355,0.20714302235220758,0.0,0.0,0.07175097420747766,0.06812734079421098,0.0,0.014426944012410417,0.0,0.0,0.01774825720986634,0.0,0.0,0.0576212068618243,0.33845014622084996,0.016744899918553623,0.011728399111747409,0.11596962621521292,0.03919567549118559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-27,0.0,0.028001506850774866,0.012200365075451478,0.20583525924356777,0.0,0.0,0.06912600626459309,0.07098594108667372,0.0,0.014361455462205944,0.0,0.0,0.01762120518753506,0.0,0.0,0.05851121479738265,0.3384250859279627,0.016506856922632412,0.011594408719572473,0.11690562727209346,0.03922386875785002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-28,0.0,0.027496410505776756,0.012189809046151601,0.2118049873834636,0.0,0.0,0.06970306470614558,0.07029448268944051,0.0,0.014412292373614794,0.0,0.0,0.01754059362467019,0.0,0.0,0.05834635646259456,0.33775564389246643,0.016520293512230336,0.0115334950046451,0.11298974527645433,0.03872253014474864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-29,0.0,0.027157762348974504,0.012335101185982118,0.21075826418159058,0.0,0.0,0.06952629946142255,0.06877957971228908,0.0,0.014477267324164763,0.0,0.0,0.018362432363445032,0.0,0.0,0.05914077203450633,0.3361373503753761,0.01731173221439106,0.011397117314125026,0.11437432113621769,0.03955316998850592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-30,0.0,0.026829244662163184,0.012457423651452809,0.20554035118893565,0.0,0.0,0.06963163796433862,0.06847036444784778,0.0,0.0145019995527465,0.0,0.0,0.01838676410399075,0.0,0.0,0.06511171900672565,0.33582928497958875,0.017101164487623357,0.011551053943726977,0.11484867177635022,0.039051351094577046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02,0.0,0.025861128685531105,0.012457557182577671,0.20724044427299682,0.0,0.0,0.06890754639790132,0.07034163617345132,0.0,0.01435782675632794,0.0,0.0,0.01802497241540045,0.0,0.0,0.06853620761094546,0.33175907379432,0.01659394762139522,0.011479779627087659,0.11383375537068159,0.039924742781836234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-03,0.0,0.026074133629520768,0.01282970082646115,0.2061892477868187,0.0,0.0,0.07100860610314723,0.07089395283743344,0.0,0.014610601843248775,0.0,0.0,0.01804309455977179,0.0,0.0,0.06815670565023468,0.3335920061745766,0.016926664387770695,0.011942017830307888,0.1091401031362987,0.039905245658904895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-04,0.0,0.025674177790398253,0.01272703083622218,0.20165733640046143,0.0,0.0,0.0689578556596337,0.0690217055259852,0.0,0.01452737944752566,0.0,0.0,0.018069609679586294,0.0,0.0,0.06949621281313932,0.3438490466140919,0.016961881258478237,0.012015957410267945,0.10599992748790947,0.040355501800202635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
