,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0016119003295898438,0.00020879769745583767,0.00046663284301757814,3.101143003154985e-05,0.1,1,"{'learning_rate': 0.1, 'n_estimators': 1}",0.6746575342465754,0.678082191780822,0.678082191780822,0.678082191780822,0.6769759450171822,0.6771760109212448,0.001330130999384225,3
1,0.041162538528442386,0.0004429694626737415,0.0008379936218261719,4.9107606682320425e-05,0.1,51,"{'learning_rate': 0.1, 'n_estimators': 51}",0.75,0.7328767123287672,0.726027397260274,0.7397260273972602,0.697594501718213,0.7292449277409029,0.017696995810538154,2
2,0.0016009807586669922,8.878036907996456e-05,0.00046415328979492186,3.7413459018254954e-05,0.05,1,"{'learning_rate': 0.05, 'n_estimators': 1}",0.6746575342465754,0.678082191780822,0.678082191780822,0.678082191780822,0.6769759450171822,0.6771760109212448,0.001330130999384225,3
3,0.04063396453857422,0.000446737289587508,0.0008084774017333984,3.896229387621754e-05,0.05,51,"{'learning_rate': 0.05, 'n_estimators': 51}",0.7465753424657534,0.7568493150684932,0.7123287671232876,0.7431506849315068,0.7010309278350515,0.7319870074848186,0.02144904115073377,1
4,0.0016323089599609374,7.94301935743064e-05,0.0004601001739501953,2.106810971064445e-05,0.01,1,"{'learning_rate': 0.01, 'n_estimators': 1}",0.6746575342465754,0.678082191780822,0.678082191780822,0.678082191780822,0.6769759450171822,0.6771760109212448,0.001330130999384225,3
5,0.040491771697998044,0.0006854945444123822,0.0007668972015380859,4.553422862731647e-05,0.01,51,"{'learning_rate': 0.01, 'n_estimators': 51}",0.6746575342465754,0.678082191780822,0.678082191780822,0.678082191780822,0.6769759450171822,0.6771760109212448,0.001330130999384225,3
