,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.09069147109985351,0.0052885030674293095,0.0005880355834960938,1.4783951408759474e-05,1e-05,5,1,lbfgs,"{'alpha': 1e-05, 'hidden_layer_sizes': 5, 'random_state': 1, 'solver': 'lbfgs'}",0.7465753424657534,0.708904109589041,0.7054794520547946,0.7191780821917808,0.7010309278350515,0.7162335828272843,0.01630819229651741,2
1,0.032736682891845705,0.010364615342765721,0.0005661487579345703,4.0617066387990666e-05,1e-05,2,1,lbfgs,"{'alpha': 1e-05, 'hidden_layer_sizes': 2, 'random_state': 1, 'solver': 'lbfgs'}",0.7636986301369864,0.726027397260274,0.7226027397260274,0.7363013698630136,0.7216494845360825,0.7340559243044769,0.01570531417096374,1
